NAME,B19113D_001E,state,county,year
"Edwards County, Illinois",-666666666.0,17,047,2016
"Effingham County, Illinois",59318.0,17,049,2016
"Fayette County, Illinois",-666666666.0,17,051,2016
"Ford County, Illinois",-666666666.0,17,053,2016
"Franklin County, Illinois",-666666666.0,17,055,2016
"Fulton County, Illinois",21250.0,17,057,2016
"Gallatin County, Illinois",-666666666.0,17,059,2016
"Greene County, Illinois",-666666666.0,17,061,2016
"Grundy County, Illinois",78750.0,17,063,2016
"Hamilton County, Illinois",-666666666.0,17,065,2016
"Hancock County, Illinois",-666666666.0,17,067,2016
"Hardin County, Illinois",-666666666.0,17,069,2016
"Henderson County, Illinois",-666666666.0,17,071,2016
"Henry County, Illinois",-666666666.0,17,073,2016
"Iroquois County, Illinois",-666666666.0,17,075,2016
"Jackson County, Illinois",87750.0,17,077,2016
"Jasper County, Illinois",-666666666.0,17,079,2016
"Jefferson County, Illinois",-666666666.0,17,081,2016
"Jersey County, Illinois",-666666666.0,17,083,2016
"Jo Daviess County, Illinois",123239.0,17,085,2016
"Johnson County, Illinois",-666666666.0,17,087,2016
"Kane County, Illinois",95828.0,17,089,2016
"Kankakee County, Illinois",86611.0,17,091,2016
"Kendall County, Illinois",80000.0,17,093,2016
"Knox County, Illinois",111823.0,17,095,2016
"Lake County, Illinois",111947.0,17,097,2016
"LaSalle County, Illinois",66853.0,17,099,2016
"Lawrence County, Illinois",-666666666.0,17,101,2016
"Lee County, Illinois",105500.0,17,103,2016
"Livingston County, Illinois",-666666666.0,17,105,2016
"Logan County, Illinois",-666666666.0,17,107,2016
"McDonough County, Illinois",-666666666.0,17,109,2016
"McHenry County, Illinois",106660.0,17,111,2016
"McLean County, Illinois",94056.0,17,113,2016
"Macon County, Illinois",91000.0,17,115,2016
"Macoupin County, Illinois",67778.0,17,117,2016
"Madison County, Illinois",81250.0,17,119,2016
"Marion County, Illinois",45833.0,17,121,2016
"Marshall County, Illinois",-666666666.0,17,123,2016
"Mason County, Illinois",-666666666.0,17,125,2016
"Massac County, Illinois",36000.0,17,127,2016
"Menard County, Illinois",-666666666.0,17,129,2016
"Mercer County, Illinois",-666666666.0,17,131,2016
"Monroe County, Illinois",-666666666.0,17,133,2016
"Montgomery County, Illinois",-666666666.0,17,135,2016
"Morgan County, Illinois",-666666666.0,17,137,2016
"Moultrie County, Illinois",-666666666.0,17,139,2016
"Ogle County, Illinois",63875.0,17,141,2016
"Peoria County, Illinois",95756.0,17,143,2016
"Perry County, Illinois",90750.0,17,145,2016
"Piatt County, Illinois",-666666666.0,17,147,2016
"Pike County, Illinois",-666666666.0,17,149,2016
"Pope County, Illinois",-666666666.0,17,151,2016
"Pulaski County, Illinois",-666666666.0,17,153,2016
"Putnam County, Illinois",-666666666.0,17,155,2016
"Randolph County, Illinois",54250.0,17,157,2016
"Richland County, Illinois",-666666666.0,17,159,2016
"Rock Island County, Illinois",65833.0,17,161,2016
"St. Clair County, Illinois",78622.0,17,163,2016
"Larue County, Kentucky",-666666666.0,21,123,2016
"Laurel County, Kentucky",-666666666.0,21,125,2016
"Lawrence County, Kentucky",-666666666.0,21,127,2016
"Lee County, Kentucky",-666666666.0,21,129,2016
"Leslie County, Kentucky",250001.0,21,131,2016
"Letcher County, Kentucky",48750.0,21,133,2016
"Lewis County, Kentucky",-666666666.0,21,135,2016
"Lincoln County, Kentucky",-666666666.0,21,137,2016
"Livingston County, Kentucky",-666666666.0,21,139,2016
"Logan County, Kentucky",-666666666.0,21,141,2016
"Lyon County, Kentucky",-666666666.0,21,143,2016
"McCracken County, Kentucky",-666666666.0,21,145,2016
"McCreary County, Kentucky",-666666666.0,21,147,2016
"McLean County, Kentucky",-666666666.0,21,149,2016
"Madison County, Kentucky",88045.0,21,151,2016
"Magoffin County, Kentucky",-666666666.0,21,153,2016
"Marion County, Kentucky",82837.0,21,155,2016
"Marshall County, Kentucky",163750.0,21,157,2016
"Martin County, Kentucky",-666666666.0,21,159,2016
"Mason County, Kentucky",-666666666.0,21,161,2016
"Meade County, Kentucky",-666666666.0,21,163,2016
"Menifee County, Kentucky",-666666666.0,21,165,2016
"Mercer County, Kentucky",-666666666.0,21,167,2016
"Metcalfe County, Kentucky",-666666666.0,21,169,2016
"Monroe County, Kentucky",-666666666.0,21,171,2016
"Montgomery County, Kentucky",-666666666.0,21,173,2016
"Morgan County, Kentucky",-666666666.0,21,175,2016
"Muhlenberg County, Kentucky",-666666666.0,21,177,2016
"Nelson County, Kentucky",-666666666.0,21,179,2016
"Nicholas County, Kentucky",-666666666.0,21,181,2016
"Ohio County, Kentucky",-666666666.0,21,183,2016
"Oldham County, Kentucky",-666666666.0,21,185,2016
"Owen County, Kentucky",-666666666.0,21,187,2016
"Owsley County, Kentucky",-666666666.0,21,189,2016
"Pendleton County, Kentucky",-666666666.0,21,191,2016
"Perry County, Kentucky",-666666666.0,21,193,2016
"Pike County, Kentucky",74722.0,21,195,2016
"Powell County, Kentucky",-666666666.0,21,197,2016
"Pulaski County, Kentucky",52721.0,21,199,2016
"Robertson County, Kentucky",-666666666.0,21,201,2016
"Rockcastle County, Kentucky",-666666666.0,21,203,2016
"Rowan County, Kentucky",-666666666.0,21,205,2016
"Russell County, Kentucky",-666666666.0,21,207,2016
"Scott County, Kentucky",51250.0,21,209,2016
"Shelby County, Kentucky",208150.0,21,211,2016
"Simpson County, Kentucky",-666666666.0,21,213,2016
"Spencer County, Kentucky",-666666666.0,21,215,2016
"Taylor County, Kentucky",-666666666.0,21,217,2016
"Todd County, Kentucky",-666666666.0,21,219,2016
"Trigg County, Kentucky",-666666666.0,21,221,2016
"Trimble County, Kentucky",-666666666.0,21,223,2016
"Union County, Kentucky",-666666666.0,21,225,2016
"Warren County, Kentucky",46337.0,21,227,2016
"Washington County, Kentucky",-666666666.0,21,229,2016
"Wayne County, Kentucky",-666666666.0,21,231,2016
"Webster County, Kentucky",-666666666.0,21,233,2016
"Whitley County, Kentucky",-666666666.0,21,235,2016
"Wolfe County, Kentucky",-666666666.0,21,237,2016
"Woodford County, Kentucky",-666666666.0,21,239,2016
"Acadia Parish, Louisiana",-666666666.0,22,001,2016
"Allen Parish, Louisiana",-666666666.0,22,003,2016
"Ascension Parish, Louisiana",49438.0,22,005,2016
"Saline County, Illinois",39000.0,17,165,2016
"Sangamon County, Illinois",89226.0,17,167,2016
"Schuyler County, Illinois",-666666666.0,17,169,2016
"Scott County, Illinois",-666666666.0,17,171,2016
"Shelby County, Illinois",-666666666.0,17,173,2016
"Stark County, Illinois",-666666666.0,17,175,2016
"Stephenson County, Illinois",250001.0,17,177,2016
"Tazewell County, Illinois",91875.0,17,179,2016
"Union County, Illinois",-666666666.0,17,181,2016
"Vermilion County, Illinois",50664.0,17,183,2016
"Wabash County, Illinois",-666666666.0,17,185,2016
"Warren County, Illinois",37197.0,17,187,2016
"Washington County, Illinois",-666666666.0,17,189,2016
"Wayne County, Illinois",-666666666.0,17,191,2016
"White County, Illinois",-666666666.0,17,193,2016
"Whiteside County, Illinois",-666666666.0,17,195,2016
"Will County, Illinois",116927.0,17,197,2016
"Williamson County, Illinois",125179.0,17,199,2016
"Winnebago County, Illinois",67561.0,17,201,2016
"Woodford County, Illinois",-666666666.0,17,203,2016
"Adams County, Indiana",-666666666.0,18,001,2016
"Allen County, Indiana",49701.0,18,003,2016
"Bartholomew County, Indiana",96186.0,18,005,2016
"Benton County, Indiana",-666666666.0,18,007,2016
"Blackford County, Indiana",-666666666.0,18,009,2016
"Boone County, Indiana",100625.0,18,011,2016
"Brown County, Indiana",-666666666.0,18,013,2016
"Carroll County, Indiana",-666666666.0,18,015,2016
"Cass County, Indiana",60781.0,18,017,2016
"Clark County, Indiana",61875.0,18,019,2016
"Clay County, Indiana",-666666666.0,18,021,2016
"Clinton County, Indiana",-666666666.0,18,023,2016
"Crawford County, Indiana",-666666666.0,18,025,2016
"Daviess County, Indiana",-666666666.0,18,027,2016
"Dearborn County, Indiana",-666666666.0,18,029,2016
"Decatur County, Indiana",68750.0,18,031,2016
"DeKalb County, Indiana",64667.0,18,033,2016
"Delaware County, Indiana",-666666666.0,18,035,2016
"Dubois County, Indiana",-666666666.0,18,037,2016
"Elkhart County, Indiana",65938.0,18,039,2016
"Fayette County, Indiana",-666666666.0,18,041,2016
"Floyd County, Indiana",90469.0,18,043,2016
"Fountain County, Indiana",-666666666.0,18,045,2016
"Franklin County, Indiana",-666666666.0,18,047,2016
"Fulton County, Indiana",-666666666.0,18,049,2016
"Gibson County, Indiana",-666666666.0,18,051,2016
"Grant County, Indiana",-666666666.0,18,053,2016
"Greene County, Indiana",-666666666.0,18,055,2016
"Hamilton County, Indiana",107262.0,18,057,2016
"Hancock County, Indiana",-666666666.0,18,059,2016
"Harrison County, Indiana",-666666666.0,18,061,2016
"Hendricks County, Indiana",60455.0,18,063,2016
"Henry County, Indiana",-666666666.0,18,065,2016
"Howard County, Indiana",-666666666.0,18,067,2016
"Huntington County, Indiana",48750.0,18,069,2016
"Jackson County, Indiana",-666666666.0,18,071,2016
"Jasper County, Indiana",-666666666.0,18,073,2016
"Jay County, Indiana",-666666666.0,18,075,2016
"Jefferson County, Indiana",-666666666.0,18,077,2016
"Jennings County, Indiana",27604.0,18,079,2016
"Johnson County, Indiana",67951.0,18,081,2016
"Knox County, Indiana",46417.0,18,083,2016
"Kosciusko County, Indiana",80339.0,18,085,2016
"LaGrange County, Indiana",-666666666.0,18,087,2016
"Lake County, Indiana",86538.0,18,089,2016
"LaPorte County, Indiana",77973.0,18,091,2016
"Lawrence County, Indiana",79417.0,18,093,2016
"Madison County, Indiana",-666666666.0,18,095,2016
"Marion County, Indiana",48877.0,18,097,2016
"Marshall County, Indiana",-666666666.0,18,099,2016
"Martin County, Indiana",-666666666.0,18,101,2016
"Miami County, Indiana",-666666666.0,18,103,2016
"Monroe County, Indiana",35000.0,18,105,2016
"Montgomery County, Indiana",193472.0,18,107,2016
"Morgan County, Indiana",77893.0,18,109,2016
"Newton County, Indiana",-666666666.0,18,111,2016
"Noble County, Indiana",32434.0,18,113,2016
"Ohio County, Indiana",-666666666.0,18,115,2016
"Orange County, Indiana",-666666666.0,18,117,2016
"Owen County, Indiana",41154.0,18,119,2016
"Parke County, Indiana",-666666666.0,18,121,2016
"Perry County, Indiana",-666666666.0,18,123,2016
"Pike County, Indiana",-666666666.0,18,125,2016
"Porter County, Indiana",130303.0,18,127,2016
"Posey County, Indiana",-666666666.0,18,129,2016
"Pulaski County, Indiana",-666666666.0,18,131,2016
"Putnam County, Indiana",73500.0,18,133,2016
"Randolph County, Indiana",-666666666.0,18,135,2016
"Ripley County, Indiana",-666666666.0,18,137,2016
"Rush County, Indiana",-666666666.0,18,139,2016
"St. Joseph County, Indiana",78750.0,18,141,2016
"Scott County, Indiana",-666666666.0,18,143,2016
"Shelby County, Indiana",121103.0,18,145,2016
"Spencer County, Indiana",-666666666.0,18,147,2016
"Starke County, Indiana",-666666666.0,18,149,2016
"Steuben County, Indiana",57708.0,18,151,2016
"Sullivan County, Indiana",-666666666.0,18,153,2016
"Switzerland County, Indiana",-666666666.0,18,155,2016
"Tippecanoe County, Indiana",51648.0,18,157,2016
"Tipton County, Indiana",-666666666.0,18,159,2016
"Union County, Indiana",-666666666.0,18,161,2016
"Vanderburgh County, Indiana",63750.0,18,163,2016
"Vermillion County, Indiana",-666666666.0,18,165,2016
"Vigo County, Indiana",78636.0,18,167,2016
"Wabash County, Indiana",-666666666.0,18,169,2016
"Warren County, Indiana",-666666666.0,18,171,2016
"Warrick County, Indiana",180900.0,18,173,2016
"Washington County, Indiana",-666666666.0,18,175,2016
"Wayne County, Indiana",236125.0,18,177,2016
"Wells County, Indiana",-666666666.0,18,179,2016
"White County, Indiana",-666666666.0,18,181,2016
"Whitley County, Indiana",-666666666.0,18,183,2016
"Adair County, Iowa",-666666666.0,19,001,2016
"Adams County, Iowa",-666666666.0,19,003,2016
"Allamakee County, Iowa",-666666666.0,19,005,2016
"Appanoose County, Iowa",53438.0,19,007,2016
"Audubon County, Iowa",-666666666.0,19,009,2016
"Benton County, Iowa",-666666666.0,19,011,2016
"Black Hawk County, Iowa",84844.0,19,013,2016
"Boone County, Iowa",-666666666.0,19,015,2016
"Bremer County, Iowa",-666666666.0,19,017,2016
"Buchanan County, Iowa",-666666666.0,19,019,2016
"Buena Vista County, Iowa",49200.0,19,021,2016
"Butler County, Iowa",-666666666.0,19,023,2016
"Calhoun County, Iowa",-666666666.0,19,025,2016
"Carroll County, Iowa",-666666666.0,19,027,2016
"Cass County, Iowa",-666666666.0,19,029,2016
"Cedar County, Iowa",61131.0,19,031,2016
"Cerro Gordo County, Iowa",-666666666.0,19,033,2016
"Cherokee County, Iowa",-666666666.0,19,035,2016
"Chickasaw County, Iowa",-666666666.0,19,037,2016
"Clarke County, Iowa",-666666666.0,19,039,2016
"Clay County, Iowa",-666666666.0,19,041,2016
"Clayton County, Iowa",-666666666.0,19,043,2016
"Clinton County, Iowa",36250.0,19,045,2016
"Crawford County, Iowa",-666666666.0,19,047,2016
"Dallas County, Iowa",95750.0,19,049,2016
"Davis County, Iowa",-666666666.0,19,051,2016
"Decatur County, Iowa",-666666666.0,19,053,2016
"Delaware County, Iowa",-666666666.0,19,055,2016
"Des Moines County, Iowa",76477.0,19,057,2016
"Dickinson County, Iowa",-666666666.0,19,059,2016
"Dubuque County, Iowa",61364.0,19,061,2016
"Emmet County, Iowa",-666666666.0,19,063,2016
"Fayette County, Iowa",-666666666.0,19,065,2016
"Floyd County, Iowa",82206.0,19,067,2016
"Franklin County, Iowa",-666666666.0,19,069,2016
"Fremont County, Iowa",-666666666.0,19,071,2016
"Greene County, Iowa",79750.0,19,073,2016
"Grundy County, Iowa",-666666666.0,19,075,2016
"Guthrie County, Iowa",-666666666.0,19,077,2016
"Hamilton County, Iowa",-666666666.0,19,079,2016
"Hancock County, Iowa",-666666666.0,19,081,2016
"Hardin County, Iowa",66528.0,19,083,2016
"Harrison County, Iowa",-666666666.0,19,085,2016
"Henry County, Iowa",41813.0,19,087,2016
"Howard County, Iowa",-666666666.0,19,089,2016
"Humboldt County, Iowa",-666666666.0,19,091,2016
"Ida County, Iowa",-666666666.0,19,093,2016
"Iowa County, Iowa",-666666666.0,19,095,2016
"Jackson County, Iowa",14773.0,19,097,2016
"Jasper County, Iowa",-666666666.0,19,099,2016
"Jefferson County, Iowa",-666666666.0,19,101,2016
"Johnson County, Iowa",68393.0,19,103,2016
"Jones County, Iowa",-666666666.0,19,105,2016
"Keokuk County, Iowa",-666666666.0,19,107,2016
"Kossuth County, Iowa",-666666666.0,19,109,2016
"Lee County, Iowa",-666666666.0,19,111,2016
"Linn County, Iowa",76483.0,19,113,2016
"Louisa County, Iowa",40847.0,19,115,2016
"Lucas County, Iowa",-666666666.0,19,117,2016
"Lyon County, Iowa",-666666666.0,19,119,2016
"Madison County, Iowa",43650.0,19,121,2016
"Mahaska County, Iowa",51607.0,19,123,2016
"Marion County, Iowa",78625.0,19,125,2016
"Marshall County, Iowa",53663.0,19,127,2016
"Mills County, Iowa",-666666666.0,19,129,2016
"Mitchell County, Iowa",-666666666.0,19,131,2016
"Monona County, Iowa",-666666666.0,19,133,2016
"Monroe County, Iowa",-666666666.0,19,135,2016
"Montgomery County, Iowa",-666666666.0,19,137,2016
"Muscatine County, Iowa",87083.0,19,139,2016
"O'Brien County, Iowa",-666666666.0,19,141,2016
"Osceola County, Iowa",-666666666.0,19,143,2016
"Page County, Iowa",89375.0,19,145,2016
"Palo Alto County, Iowa",63229.0,19,147,2016
"Plymouth County, Iowa",-666666666.0,19,149,2016
"Pocahontas County, Iowa",-666666666.0,19,151,2016
"Polk County, Iowa",64118.0,19,153,2016
"Pottawattamie County, Iowa",102222.0,19,155,2016
"Poweshiek County, Iowa",-666666666.0,19,157,2016
"Ringgold County, Iowa",-666666666.0,19,159,2016
"Sac County, Iowa",-666666666.0,19,161,2016
"Scott County, Iowa",67500.0,19,163,2016
"Shelby County, Iowa",-666666666.0,19,165,2016
"Sioux County, Iowa",-666666666.0,19,167,2016
"Story County, Iowa",75347.0,19,169,2016
"Tama County, Iowa",-666666666.0,19,171,2016
"Taylor County, Iowa",-666666666.0,19,173,2016
"Union County, Iowa",-666666666.0,19,175,2016
"Van Buren County, Iowa",-666666666.0,19,177,2016
"Wapello County, Iowa",77917.0,19,179,2016
"Warren County, Iowa",74531.0,19,181,2016
"Washington County, Iowa",-666666666.0,19,183,2016
"Wayne County, Iowa",-666666666.0,19,185,2016
"Webster County, Iowa",83281.0,19,187,2016
"Winnebago County, Iowa",72411.0,19,189,2016
"Winneshiek County, Iowa",-666666666.0,19,191,2016
"Woodbury County, Iowa",53535.0,19,193,2016
"Worth County, Iowa",-666666666.0,19,195,2016
"Wright County, Iowa",-666666666.0,19,197,2016
"Allen County, Kansas",-666666666.0,20,001,2016
"Anderson County, Kansas",-666666666.0,20,003,2016
"Atchison County, Kansas",-666666666.0,20,005,2016
"Barber County, Kansas",-666666666.0,20,007,2016
"Barton County, Kansas",-666666666.0,20,009,2016
"Bourbon County, Kansas",-666666666.0,20,011,2016
"Brown County, Kansas",-666666666.0,20,013,2016
"Butler County, Kansas",87143.0,20,015,2016
"Chase County, Kansas",-666666666.0,20,017,2016
"Chautauqua County, Kansas",-666666666.0,20,019,2016
"Cherokee County, Kansas",-666666666.0,20,021,2016
"Cheyenne County, Kansas",-666666666.0,20,023,2016
"Clark County, Kansas",-666666666.0,20,025,2016
"Clay County, Kansas",-666666666.0,20,027,2016
"Cloud County, Kansas",-666666666.0,20,029,2016
"Coffey County, Kansas",-666666666.0,20,031,2016
"Comanche County, Kansas",-666666666.0,20,033,2016
"Cowley County, Kansas",64911.0,20,035,2016
"Crawford County, Kansas",64500.0,20,037,2016
"Decatur County, Kansas",-666666666.0,20,039,2016
"Dickinson County, Kansas",-666666666.0,20,041,2016
"Doniphan County, Kansas",-666666666.0,20,043,2016
"Douglas County, Kansas",83125.0,20,045,2016
"Edwards County, Kansas",-666666666.0,20,047,2016
"Elk County, Kansas",-666666666.0,20,049,2016
"Ellis County, Kansas",-666666666.0,20,051,2016
"Ellsworth County, Kansas",-666666666.0,20,053,2016
"Finney County, Kansas",64000.0,20,055,2016
"Ford County, Kansas",56106.0,20,057,2016
"Franklin County, Kansas",-666666666.0,20,059,2016
"Geary County, Kansas",65391.0,20,061,2016
"Gove County, Kansas",-666666666.0,20,063,2016
"Graham County, Kansas",-666666666.0,20,065,2016
"Grant County, Kansas",-666666666.0,20,067,2016
"Gray County, Kansas",-666666666.0,20,069,2016
"Greeley County, Kansas",-666666666.0,20,071,2016
"Greenwood County, Kansas",-666666666.0,20,073,2016
"Hamilton County, Kansas",-666666666.0,20,075,2016
"Harper County, Kansas",-666666666.0,20,077,2016
"Harvey County, Kansas",-666666666.0,20,079,2016
"Haskell County, Kansas",-666666666.0,20,081,2016
"Hodgeman County, Kansas",-666666666.0,20,083,2016
"Jackson County, Kansas",51136.0,20,085,2016
"Jefferson County, Kansas",-666666666.0,20,087,2016
"Jewell County, Kansas",-666666666.0,20,089,2016
"Johnson County, Kansas",94879.0,20,091,2016
"Kearny County, Kansas",-666666666.0,20,093,2016
"Kingman County, Kansas",-666666666.0,20,095,2016
"Kiowa County, Kansas",50833.0,20,097,2016
"Labette County, Kansas",-666666666.0,20,099,2016
"Lane County, Kansas",-666666666.0,20,101,2016
"Leavenworth County, Kansas",-666666666.0,20,103,2016
"Lincoln County, Kansas",-666666666.0,20,105,2016
"Linn County, Kansas",-666666666.0,20,107,2016
"Logan County, Kansas",-666666666.0,20,109,2016
"Lyon County, Kansas",55938.0,20,111,2016
"McPherson County, Kansas",-666666666.0,20,113,2016
"Marion County, Kansas",-666666666.0,20,115,2016
"Marshall County, Kansas",-666666666.0,20,117,2016
"Meade County, Kansas",-666666666.0,20,119,2016
"Miami County, Kansas",-666666666.0,20,121,2016
"Mitchell County, Kansas",-666666666.0,20,123,2016
"Montgomery County, Kansas",-666666666.0,20,125,2016
"Morris County, Kansas",-666666666.0,20,127,2016
"Morton County, Kansas",-666666666.0,20,129,2016
"Nemaha County, Kansas",-666666666.0,20,131,2016
"Neosho County, Kansas",-666666666.0,20,133,2016
"Ness County, Kansas",-666666666.0,20,135,2016
"Norton County, Kansas",-666666666.0,20,137,2016
"Osage County, Kansas",-666666666.0,20,139,2016
"Osborne County, Kansas",-666666666.0,20,141,2016
"Ottawa County, Kansas",-666666666.0,20,143,2016
"Pawnee County, Kansas",-666666666.0,20,145,2016
"Phillips County, Kansas",-666666666.0,20,147,2016
"Pottawatomie County, Kansas",57813.0,20,149,2016
"Pratt County, Kansas",-666666666.0,20,151,2016
"Rawlins County, Kansas",-666666666.0,20,153,2016
"Reno County, Kansas",59688.0,20,155,2016
"Republic County, Kansas",-666666666.0,20,157,2016
"Rice County, Kansas",-666666666.0,20,159,2016
"Riley County, Kansas",63125.0,20,161,2016
"Rooks County, Kansas",-666666666.0,20,163,2016
"Rush County, Kansas",-666666666.0,20,165,2016
"Russell County, Kansas",-666666666.0,20,167,2016
"Saline County, Kansas",79423.0,20,169,2016
"Scott County, Kansas",-666666666.0,20,171,2016
"Sedgwick County, Kansas",66860.0,20,173,2016
"Seward County, Kansas",56767.0,20,175,2016
"Shawnee County, Kansas",82262.0,20,177,2016
"Sheridan County, Kansas",-666666666.0,20,179,2016
"Sherman County, Kansas",-666666666.0,20,181,2016
"Smith County, Kansas",-666666666.0,20,183,2016
"Stafford County, Kansas",-666666666.0,20,185,2016
"Stanton County, Kansas",-666666666.0,20,187,2016
"Stevens County, Kansas",-666666666.0,20,189,2016
"Sumner County, Kansas",-666666666.0,20,191,2016
"Thomas County, Kansas",-666666666.0,20,193,2016
"Trego County, Kansas",-666666666.0,20,195,2016
"Wabaunsee County, Kansas",-666666666.0,20,197,2016
"Wallace County, Kansas",-666666666.0,20,199,2016
"Washington County, Kansas",-666666666.0,20,201,2016
"Wichita County, Kansas",-666666666.0,20,203,2016
"Wilson County, Kansas",-666666666.0,20,205,2016
"Woodson County, Kansas",-666666666.0,20,207,2016
"Wyandotte County, Kansas",33194.0,20,209,2016
"Adair County, Kentucky",-666666666.0,21,001,2016
"Allen County, Kentucky",-666666666.0,21,003,2016
"Anderson County, Kentucky",-666666666.0,21,005,2016
"Ballard County, Kentucky",-666666666.0,21,007,2016
"Barren County, Kentucky",-666666666.0,21,009,2016
"Bath County, Kentucky",-666666666.0,21,011,2016
"Bell County, Kentucky",-666666666.0,21,013,2016
"Boone County, Kentucky",88940.0,21,015,2016
"Bourbon County, Kentucky",-666666666.0,21,017,2016
"Boyd County, Kentucky",-666666666.0,21,019,2016
"Boyle County, Kentucky",-666666666.0,21,021,2016
"Bracken County, Kentucky",-666666666.0,21,023,2016
"Breathitt County, Kentucky",-666666666.0,21,025,2016
"Breckinridge County, Kentucky",-666666666.0,21,027,2016
"Bullitt County, Kentucky",66422.0,21,029,2016
"Butler County, Kentucky",-666666666.0,21,031,2016
"Caldwell County, Kentucky",-666666666.0,21,033,2016
"Calloway County, Kentucky",-666666666.0,21,035,2016
"Campbell County, Kentucky",87500.0,21,037,2016
"Carlisle County, Kentucky",-666666666.0,21,039,2016
"Carroll County, Kentucky",-666666666.0,21,041,2016
"Carter County, Kentucky",-666666666.0,21,043,2016
"Casey County, Kentucky",-666666666.0,21,045,2016
"Christian County, Kentucky",43711.0,21,047,2016
"Clark County, Kentucky",-666666666.0,21,049,2016
"Clay County, Kentucky",-666666666.0,21,051,2016
"Clinton County, Kentucky",-666666666.0,21,053,2016
"Crittenden County, Kentucky",-666666666.0,21,055,2016
"Cumberland County, Kentucky",-666666666.0,21,057,2016
"Daviess County, Kentucky",62813.0,21,059,2016
"Edmonson County, Kentucky",-666666666.0,21,061,2016
"Elliott County, Kentucky",-666666666.0,21,063,2016
"Estill County, Kentucky",-666666666.0,21,065,2016
"Fayette County, Kentucky",75633.0,21,067,2016
"Fleming County, Kentucky",-666666666.0,21,069,2016
"Floyd County, Kentucky",-666666666.0,21,071,2016
"Franklin County, Kentucky",63438.0,21,073,2016
"Fulton County, Kentucky",-666666666.0,21,075,2016
"Gallatin County, Kentucky",-666666666.0,21,077,2016
"Garrard County, Kentucky",-666666666.0,21,079,2016
"Grant County, Kentucky",-666666666.0,21,081,2016
"Graves County, Kentucky",-666666666.0,21,083,2016
"Grayson County, Kentucky",-666666666.0,21,085,2016
"Green County, Kentucky",-666666666.0,21,087,2016
"Greenup County, Kentucky",-666666666.0,21,089,2016
"Hancock County, Kentucky",-666666666.0,21,091,2016
"Hardin County, Kentucky",82976.0,21,093,2016
"Harlan County, Kentucky",-666666666.0,21,095,2016
"Harrison County, Kentucky",-666666666.0,21,097,2016
"Hart County, Kentucky",-666666666.0,21,099,2016
"Henderson County, Kentucky",59750.0,21,101,2016
"Henry County, Kentucky",-666666666.0,21,103,2016
"Hickman County, Kentucky",-666666666.0,21,105,2016
"Hopkins County, Kentucky",250001.0,21,107,2016
"Jackson County, Kentucky",-666666666.0,21,109,2016
"Jefferson County, Kentucky",70539.0,21,111,2016
"Jessamine County, Kentucky",28580.0,21,113,2016
"Johnson County, Kentucky",111250.0,21,115,2016
"Kenton County, Kentucky",42600.0,21,117,2016
"Knott County, Kentucky",-666666666.0,21,119,2016
"Knox County, Kentucky",-666666666.0,21,121,2016
"Assumption Parish, Louisiana",-666666666.0,22,007,2016
"Avoyelles Parish, Louisiana",-666666666.0,22,009,2016
"Beauregard Parish, Louisiana",80855.0,22,011,2016
"Bienville Parish, Louisiana",-666666666.0,22,013,2016
"Bossier Parish, Louisiana",58819.0,22,015,2016
"Caddo Parish, Louisiana",57308.0,22,017,2016
"Calcasieu Parish, Louisiana",71667.0,22,019,2016
"Caldwell Parish, Louisiana",-666666666.0,22,021,2016
"Cameron Parish, Louisiana",-666666666.0,22,023,2016
"Catahoula Parish, Louisiana",-666666666.0,22,025,2016
"Claiborne Parish, Louisiana",-666666666.0,22,027,2016
"Concordia Parish, Louisiana",-666666666.0,22,029,2016
"De Soto Parish, Louisiana",-666666666.0,22,031,2016
"East Baton Rouge Parish, Louisiana",74970.0,22,033,2016
"East Carroll Parish, Louisiana",-666666666.0,22,035,2016
"East Feliciana Parish, Louisiana",-666666666.0,22,037,2016
"Evangeline Parish, Louisiana",-666666666.0,22,039,2016
"Franklin Parish, Louisiana",-666666666.0,22,041,2016
"Grant Parish, Louisiana",-666666666.0,22,043,2016
"Iberia Parish, Louisiana",74091.0,22,045,2016
"Iberville Parish, Louisiana",-666666666.0,22,047,2016
"Jackson Parish, Louisiana",28929.0,22,049,2016
"Jefferson Parish, Louisiana",75595.0,22,051,2016
"Jefferson Davis Parish, Louisiana",250001.0,22,053,2016
"Lafayette Parish, Louisiana",64725.0,22,055,2016
"Lafourche Parish, Louisiana",91181.0,22,057,2016
"LaSalle Parish, Louisiana",-666666666.0,22,059,2016
"Lincoln Parish, Louisiana",76406.0,22,061,2016
"Livingston Parish, Louisiana",-666666666.0,22,063,2016
"Madison Parish, Louisiana",-666666666.0,22,065,2016
"Morehouse Parish, Louisiana",80368.0,22,067,2016
"Natchitoches Parish, Louisiana",89231.0,22,069,2016
"Orleans Parish, Louisiana",53434.0,22,071,2016
"Ouachita Parish, Louisiana",85265.0,22,073,2016
"Plaquemines Parish, Louisiana",60781.0,22,075,2016
"Pointe Coupee Parish, Louisiana",-666666666.0,22,077,2016
"Rapides Parish, Louisiana",85049.0,22,079,2016
"Red River Parish, Louisiana",-666666666.0,22,081,2016
"Richland Parish, Louisiana",-666666666.0,22,083,2016
"Sabine Parish, Louisiana",38750.0,22,085,2016
"St. Bernard Parish, Louisiana",37188.0,22,087,2016
"St. Charles Parish, Louisiana",46802.0,22,089,2016
