NAME,B19113E_001E,state,county,year
"Richland County, South Carolina",29858.0,45,079,2016
"Saluda County, South Carolina",-666666666.0,45,081,2016
"Spartanburg County, South Carolina",-666666666.0,45,083,2016
"Sumter County, South Carolina",-666666666.0,45,085,2016
"Union County, South Carolina",-666666666.0,45,087,2016
"Williamsburg County, South Carolina",-666666666.0,45,089,2016
"York County, South Carolina",55917.0,45,091,2016
"Aurora County, South Dakota",-666666666.0,46,003,2016
"Beadle County, South Dakota",-666666666.0,46,005,2016
"Bennett County, South Dakota",-666666666.0,46,007,2016
"Bon Homme County, South Dakota",-666666666.0,46,009,2016
"Brookings County, South Dakota",-666666666.0,46,011,2016
"Brown County, South Dakota",-666666666.0,46,013,2016
"Brule County, South Dakota",-666666666.0,46,015,2016
"Buffalo County, South Dakota",-666666666.0,46,017,2016
"Butte County, South Dakota",-666666666.0,46,019,2016
"Campbell County, South Dakota",-666666666.0,46,021,2016
"Charles Mix County, South Dakota",-666666666.0,46,023,2016
"Clark County, South Dakota",-666666666.0,46,025,2016
"Clay County, South Dakota",-666666666.0,46,027,2016
"Codington County, South Dakota",-666666666.0,46,029,2016
"Corson County, South Dakota",-666666666.0,46,031,2016
"Custer County, South Dakota",-666666666.0,46,033,2016
"Davison County, South Dakota",-666666666.0,46,035,2016
"Day County, South Dakota",-666666666.0,46,037,2016
"Deuel County, South Dakota",-666666666.0,46,039,2016
"Dewey County, South Dakota",-666666666.0,46,041,2016
"Douglas County, South Dakota",-666666666.0,46,043,2016
"Edmunds County, South Dakota",-666666666.0,46,045,2016
"Fall River County, South Dakota",-666666666.0,46,047,2016
"Faulk County, South Dakota",-666666666.0,46,049,2016
"Grant County, South Dakota",-666666666.0,46,051,2016
"Gregory County, South Dakota",-666666666.0,46,053,2016
"Haakon County, South Dakota",-666666666.0,46,055,2016
"Hamlin County, South Dakota",-666666666.0,46,057,2016
"Hand County, South Dakota",-666666666.0,46,059,2016
"Hanson County, South Dakota",-666666666.0,46,061,2016
"Harding County, South Dakota",-666666666.0,46,063,2016
"Hughes County, South Dakota",-666666666.0,46,065,2016
"Hutchinson County, South Dakota",-666666666.0,46,067,2016
"Hyde County, South Dakota",-666666666.0,46,069,2016
"Jackson County, South Dakota",-666666666.0,46,071,2016
"Jerauld County, South Dakota",-666666666.0,46,073,2016
"Jones County, South Dakota",-666666666.0,46,075,2016
"Kingsbury County, South Dakota",-666666666.0,46,077,2016
"Lake County, South Dakota",-666666666.0,46,079,2016
"Lawrence County, South Dakota",-666666666.0,46,081,2016
"Lincoln County, South Dakota",-666666666.0,46,083,2016
"Lyman County, South Dakota",-666666666.0,46,085,2016
"McCook County, South Dakota",-666666666.0,46,087,2016
"McPherson County, South Dakota",-666666666.0,46,089,2016
"Marshall County, South Dakota",-666666666.0,46,091,2016
"Meade County, South Dakota",-666666666.0,46,093,2016
"Mellette County, South Dakota",-666666666.0,46,095,2016
"Miner County, South Dakota",-666666666.0,46,097,2016
"Minnehaha County, South Dakota",-666666666.0,46,099,2016
"Moody County, South Dakota",-666666666.0,46,101,2016
"Oglala Lakota County, South Dakota",-666666666.0,46,102,2016
"Pennington County, South Dakota",-666666666.0,46,103,2016
"Perkins County, South Dakota",-666666666.0,46,105,2016
"Potter County, South Dakota",-666666666.0,46,107,2016
"Roberts County, South Dakota",-666666666.0,46,109,2016
"Sanborn County, South Dakota",-666666666.0,46,111,2016
"Spink County, South Dakota",-666666666.0,46,115,2016
"Stanley County, South Dakota",-666666666.0,46,117,2016
"Sully County, South Dakota",-666666666.0,46,119,2016
"Todd County, South Dakota",-666666666.0,46,121,2016
"Tripp County, South Dakota",-666666666.0,46,123,2016
"Turner County, South Dakota",-666666666.0,46,125,2016
"Union County, South Dakota",-666666666.0,46,127,2016
"Walworth County, South Dakota",-666666666.0,46,129,2016
"Yankton County, South Dakota",-666666666.0,46,135,2016
"Ziebach County, South Dakota",-666666666.0,46,137,2016
"Anderson County, Tennessee",-666666666.0,47,001,2016
"Bedford County, Tennessee",-666666666.0,47,003,2016
"Benton County, Tennessee",-666666666.0,47,005,2016
"Bledsoe County, Tennessee",-666666666.0,47,007,2016
"Blount County, Tennessee",-666666666.0,47,009,2016
"Bradley County, Tennessee",-666666666.0,47,011,2016
"Campbell County, Tennessee",-666666666.0,47,013,2016
"Cannon County, Tennessee",-666666666.0,47,015,2016
"Carroll County, Tennessee",-666666666.0,47,017,2016
"Carter County, Tennessee",-666666666.0,47,019,2016
"Cheatham County, Tennessee",-666666666.0,47,021,2016
"Chester County, Tennessee",-666666666.0,47,023,2016
"Claiborne County, Tennessee",-666666666.0,47,025,2016
"Clay County, Tennessee",-666666666.0,47,027,2016
"Cocke County, Tennessee",-666666666.0,47,029,2016
"Coffee County, Tennessee",-666666666.0,47,031,2016
"Crockett County, Tennessee",-666666666.0,47,033,2016
"Cumberland County, Tennessee",-666666666.0,47,035,2016
"Davidson County, Tennessee",37500.0,47,037,2016
"Decatur County, Tennessee",-666666666.0,47,039,2016
"DeKalb County, Tennessee",-666666666.0,47,041,2016
"Dickson County, Tennessee",-666666666.0,47,043,2016
"Dyer County, Tennessee",-666666666.0,47,045,2016
"Fayette County, Tennessee",-666666666.0,47,047,2016
"Fentress County, Tennessee",-666666666.0,47,049,2016
"Franklin County, Tennessee",-666666666.0,47,051,2016
"Prince William County, Virginia",81053.0,51,153,2016
"Pulaski County, Virginia",-666666666.0,51,155,2016
"Rappahannock County, Virginia",-666666666.0,51,157,2016
"Richmond County, Virginia",-666666666.0,51,159,2016
"Roanoke County, Virginia",-666666666.0,51,161,2016
"Rockbridge County, Virginia",-666666666.0,51,163,2016
"Rockingham County, Virginia",-666666666.0,51,165,2016
"Russell County, Virginia",-666666666.0,51,167,2016
"Scott County, Virginia",-666666666.0,51,169,2016
"Shenandoah County, Virginia",-666666666.0,51,171,2016
"Smyth County, Virginia",-666666666.0,51,173,2016
"Southampton County, Virginia",-666666666.0,51,175,2016
"Spotsylvania County, Virginia",-666666666.0,51,177,2016
"Stafford County, Virginia",-666666666.0,51,179,2016
"Surry County, Virginia",-666666666.0,51,181,2016
"Sussex County, Virginia",-666666666.0,51,183,2016
"Tazewell County, Virginia",-666666666.0,51,185,2016
"Warren County, Virginia",-666666666.0,51,187,2016
"Washington County, Virginia",-666666666.0,51,191,2016
"Westmoreland County, Virginia",-666666666.0,51,193,2016
"Wise County, Virginia",-666666666.0,51,195,2016
"Wythe County, Virginia",-666666666.0,51,197,2016
"York County, Virginia",77250.0,51,199,2016
"Alexandria city, Virginia",-666666666.0,51,510,2016
"Bristol city, Virginia",-666666666.0,51,520,2016
"Buena Vista city, Virginia",-666666666.0,51,530,2016
"Charlottesville city, Virginia",-666666666.0,51,540,2016
"Chesapeake city, Virginia",-666666666.0,51,550,2016
"Colonial Heights city, Virginia",-666666666.0,51,570,2016
"Covington city, Virginia",-666666666.0,51,580,2016
"Danville city, Virginia",-666666666.0,51,590,2016
"Emporia city, Virginia",-666666666.0,51,595,2016
"Fairfax city, Virginia",-666666666.0,51,600,2016
"Falls Church city, Virginia",-666666666.0,51,610,2016
"Franklin city, Virginia",-666666666.0,51,620,2016
"Fredericksburg city, Virginia",-666666666.0,51,630,2016
"Galax city, Virginia",-666666666.0,51,640,2016
"Hampton city, Virginia",-666666666.0,51,650,2016
"Harrisonburg city, Virginia",-666666666.0,51,660,2016
"Hopewell city, Virginia",-666666666.0,51,670,2016
"Lexington city, Virginia",-666666666.0,51,678,2016
"Lynchburg city, Virginia",-666666666.0,51,680,2016
"Manassas city, Virginia",-666666666.0,51,683,2016
"Manassas Park city, Virginia",-666666666.0,51,685,2016
"Martinsville city, Virginia",-666666666.0,51,690,2016
"Newport News city, Virginia",-666666666.0,51,700,2016
"Norfolk city, Virginia",-666666666.0,51,710,2016
"Norton city, Virginia",-666666666.0,51,720,2016
"Petersburg city, Virginia",-666666666.0,51,730,2016
"Poquoson city, Virginia",-666666666.0,51,735,2016
"Portsmouth city, Virginia",-666666666.0,51,740,2016
"Radford city, Virginia",-666666666.0,51,750,2016
"Richmond city, Virginia",-666666666.0,51,760,2016
"Roanoke city, Virginia",-666666666.0,51,770,2016
"Salem city, Virginia",-666666666.0,51,775,2016
"Staunton city, Virginia",-666666666.0,51,790,2016
"Suffolk city, Virginia",-666666666.0,51,800,2016
"Virginia Beach city, Virginia",121667.0,51,810,2016
"Waynesboro city, Virginia",-666666666.0,51,820,2016
"Williamsburg city, Virginia",-666666666.0,51,830,2016
"Winchester city, Virginia",-666666666.0,51,840,2016
"Van Buren County, Tennessee",-666666666.0,47,175,2016
"Warren County, Tennessee",-666666666.0,47,177,2016
"Washington County, Tennessee",-666666666.0,47,179,2016
"Wayne County, Tennessee",-666666666.0,47,181,2016
"Weakley County, Tennessee",-666666666.0,47,183,2016
"White County, Tennessee",-666666666.0,47,185,2016
"Williamson County, Tennessee",-666666666.0,47,187,2016
"Wilson County, Tennessee",-666666666.0,47,189,2016
"Anderson County, Texas",-666666666.0,48,001,2016
"Andrews County, Texas",-666666666.0,48,003,2016
"Angelina County, Texas",-666666666.0,48,005,2016
"Aransas County, Texas",-666666666.0,48,007,2016
"Archer County, Texas",-666666666.0,48,009,2016
"Armstrong County, Texas",-666666666.0,48,011,2016
"Atascosa County, Texas",-666666666.0,48,013,2016
"Austin County, Texas",-666666666.0,48,015,2016
"Bailey County, Texas",-666666666.0,48,017,2016
"Bandera County, Texas",-666666666.0,48,019,2016
"Bastrop County, Texas",-666666666.0,48,021,2016
"Baylor County, Texas",-666666666.0,48,023,2016
"Bee County, Texas",-666666666.0,48,025,2016
"Bell County, Texas",49808.0,48,027,2016
"Bexar County, Texas",56042.0,48,029,2016
"Blanco County, Texas",-666666666.0,48,031,2016
"Borden County, Texas",-666666666.0,48,033,2016
"Bosque County, Texas",-666666666.0,48,035,2016
"Bowie County, Texas",-666666666.0,48,037,2016
"Brazoria County, Texas",-666666666.0,48,039,2016
"Brazos County, Texas",-666666666.0,48,041,2016
"Brewster County, Texas",-666666666.0,48,043,2016
"Briscoe County, Texas",-666666666.0,48,045,2016
"Brooks County, Texas",-666666666.0,48,047,2016
"Brown County, Texas",-666666666.0,48,049,2016
"Burleson County, Texas",-666666666.0,48,051,2016
"Burnet County, Texas",-666666666.0,48,053,2016
"Caldwell County, Texas",-666666666.0,48,055,2016
"Calhoun County, Texas",-666666666.0,48,057,2016
"Callahan County, Texas",-666666666.0,48,059,2016
"Cameron County, Texas",-666666666.0,48,061,2016
"Camp County, Texas",-666666666.0,48,063,2016
"Carson County, Texas",-666666666.0,48,065,2016
"Cass County, Texas",-666666666.0,48,067,2016
"Castro County, Texas",-666666666.0,48,069,2016
"Chambers County, Texas",-666666666.0,48,071,2016
"Cherokee County, Texas",-666666666.0,48,073,2016
"Childress County, Texas",-666666666.0,48,075,2016
"Clay County, Texas",-666666666.0,48,077,2016
"Cochran County, Texas",-666666666.0,48,079,2016
"Coke County, Texas",-666666666.0,48,081,2016
"Coleman County, Texas",-666666666.0,48,083,2016
"Collin County, Texas",72721.0,48,085,2016
"Collingsworth County, Texas",-666666666.0,48,087,2016
"Colorado County, Texas",-666666666.0,48,089,2016
"Comal County, Texas",-666666666.0,48,091,2016
"Comanche County, Texas",-666666666.0,48,093,2016
"Concho County, Texas",-666666666.0,48,095,2016
"Cooke County, Texas",-666666666.0,48,097,2016
"Coryell County, Texas",100568.0,48,099,2016
"Cottle County, Texas",-666666666.0,48,101,2016
"Crane County, Texas",-666666666.0,48,103,2016
"Crockett County, Texas",-666666666.0,48,105,2016
"Crosby County, Texas",-666666666.0,48,107,2016
"Culberson County, Texas",-666666666.0,48,109,2016
"Dallam County, Texas",-666666666.0,48,111,2016
"Dallas County, Texas",60156.0,48,113,2016
"Dawson County, Texas",-666666666.0,48,115,2016
"Deaf Smith County, Texas",-666666666.0,48,117,2016
"Delta County, Texas",-666666666.0,48,119,2016
"Denton County, Texas",38523.0,48,121,2016
"DeWitt County, Texas",-666666666.0,48,123,2016
"Dickens County, Texas",-666666666.0,48,125,2016
"Dimmit County, Texas",-666666666.0,48,127,2016
"Donley County, Texas",-666666666.0,48,129,2016
"Duval County, Texas",-666666666.0,48,131,2016
"Eastland County, Texas",-666666666.0,48,133,2016
"Ector County, Texas",-666666666.0,48,135,2016
"Edwards County, Texas",-666666666.0,48,137,2016
"Ellis County, Texas",-666666666.0,48,139,2016
"El Paso County, Texas",78380.0,48,141,2016
"Erath County, Texas",-666666666.0,48,143,2016
"Falls County, Texas",-666666666.0,48,145,2016
"Fannin County, Texas",-666666666.0,48,147,2016
"Fayette County, Texas",-666666666.0,48,149,2016
"Fisher County, Texas",-666666666.0,48,151,2016
"Floyd County, Texas",-666666666.0,48,153,2016
"Foard County, Texas",-666666666.0,48,155,2016
"Fort Bend County, Texas",-666666666.0,48,157,2016
"Franklin County, Texas",-666666666.0,48,159,2016
"Freestone County, Texas",-666666666.0,48,161,2016
"Frio County, Texas",-666666666.0,48,163,2016
"Gaines County, Texas",-666666666.0,48,165,2016
"Galveston County, Texas",-666666666.0,48,167,2016
"Garza County, Texas",-666666666.0,48,169,2016
"Gillespie County, Texas",-666666666.0,48,171,2016
"Glasscock County, Texas",-666666666.0,48,173,2016
"Goliad County, Texas",-666666666.0,48,175,2016
"Gonzales County, Texas",-666666666.0,48,177,2016
"Gray County, Texas",-666666666.0,48,179,2016
"Grayson County, Texas",72500.0,48,181,2016
"Gregg County, Texas",-666666666.0,48,183,2016
"Grimes County, Texas",-666666666.0,48,185,2016
"Guadalupe County, Texas",-666666666.0,48,187,2016
"Hale County, Texas",-666666666.0,48,189,2016
"Hall County, Texas",-666666666.0,48,191,2016
"Hamilton County, Texas",-666666666.0,48,193,2016
"Hansford County, Texas",-666666666.0,48,195,2016
"Hardeman County, Texas",-666666666.0,48,197,2016
"Hardin County, Texas",-666666666.0,48,199,2016
"Harris County, Texas",55319.0,48,201,2016
"Harrison County, Texas",-666666666.0,48,203,2016
"Hartley County, Texas",-666666666.0,48,205,2016
"Haskell County, Texas",-666666666.0,48,207,2016
"Hays County, Texas",-666666666.0,48,209,2016
"Hemphill County, Texas",-666666666.0,48,211,2016
"Henderson County, Texas",-666666666.0,48,213,2016
"Hidalgo County, Texas",-666666666.0,48,215,2016
"Hill County, Texas",-666666666.0,48,217,2016
"Hockley County, Texas",-666666666.0,48,219,2016
"Hood County, Texas",-666666666.0,48,221,2016
"Hopkins County, Texas",-666666666.0,48,223,2016
"Houston County, Texas",-666666666.0,48,225,2016
"Howard County, Texas",-666666666.0,48,227,2016
"Hudspeth County, Texas",-666666666.0,48,229,2016
"Hunt County, Texas",-666666666.0,48,231,2016
"Hutchinson County, Texas",-666666666.0,48,233,2016
"Irion County, Texas",-666666666.0,48,235,2016
"Jack County, Texas",-666666666.0,48,237,2016
"Jackson County, Texas",-666666666.0,48,239,2016
"Jasper County, Texas",-666666666.0,48,241,2016
"Jeff Davis County, Texas",-666666666.0,48,243,2016
"Jefferson County, Texas",-666666666.0,48,245,2016
"Jim Hogg County, Texas",-666666666.0,48,247,2016
"Jim Wells County, Texas",-666666666.0,48,249,2016
"Johnson County, Texas",91295.0,48,251,2016
"Jones County, Texas",-666666666.0,48,253,2016
"Karnes County, Texas",-666666666.0,48,255,2016
"Kaufman County, Texas",-666666666.0,48,257,2016
"Kendall County, Texas",-666666666.0,48,259,2016
"Kenedy County, Texas",-666666666.0,48,261,2016
"Kent County, Texas",-666666666.0,48,263,2016
"Kerr County, Texas",-666666666.0,48,265,2016
"Kimble County, Texas",-666666666.0,48,267,2016
"King County, Texas",-666666666.0,48,269,2016
"Kinney County, Texas",-666666666.0,48,271,2016
"Kleberg County, Texas",-666666666.0,48,273,2016
"Knox County, Texas",-666666666.0,48,275,2016
"Lamar County, Texas",-666666666.0,48,277,2016
"Lamb County, Texas",-666666666.0,48,279,2016
"Lampasas County, Texas",-666666666.0,48,281,2016
"La Salle County, Texas",-666666666.0,48,283,2016
"Lavaca County, Texas",-666666666.0,48,285,2016
"Lee County, Texas",-666666666.0,48,287,2016
"Leon County, Texas",-666666666.0,48,289,2016
"Liberty County, Texas",-666666666.0,48,291,2016
"Limestone County, Texas",-666666666.0,48,293,2016
"Lipscomb County, Texas",-666666666.0,48,295,2016
"Live Oak County, Texas",-666666666.0,48,297,2016
"Llano County, Texas",-666666666.0,48,299,2016
"Loving County, Texas",-666666666.0,48,301,2016
"Lubbock County, Texas",-666666666.0,48,303,2016
"Lynn County, Texas",-666666666.0,48,305,2016
"McCulloch County, Texas",-666666666.0,48,307,2016
"McLennan County, Texas",-666666666.0,48,309,2016
"McMullen County, Texas",-666666666.0,48,311,2016
"Madison County, Texas",-666666666.0,48,313,2016
"Marion County, Texas",-666666666.0,48,315,2016
"Martin County, Texas",-666666666.0,48,317,2016
"Mason County, Texas",-666666666.0,48,319,2016
"Matagorda County, Texas",-666666666.0,48,321,2016
"Maverick County, Texas",-666666666.0,48,323,2016
"Medina County, Texas",-666666666.0,48,325,2016
"Menard County, Texas",-666666666.0,48,327,2016
"Midland County, Texas",-666666666.0,48,329,2016
"Milam County, Texas",-666666666.0,48,331,2016
"Mills County, Texas",-666666666.0,48,333,2016
"Mitchell County, Texas",-666666666.0,48,335,2016
"Montague County, Texas",-666666666.0,48,337,2016
"Montgomery County, Texas",70533.0,48,339,2016
"Moore County, Texas",-666666666.0,48,341,2016
"Morris County, Texas",-666666666.0,48,343,2016
"Motley County, Texas",-666666666.0,48,345,2016
"Nacogdoches County, Texas",-666666666.0,48,347,2016
"Navarro County, Texas",-666666666.0,48,349,2016
"Newton County, Texas",-666666666.0,48,351,2016
"Nolan County, Texas",-666666666.0,48,353,2016
"Nueces County, Texas",103661.0,48,355,2016
"Ochiltree County, Texas",-666666666.0,48,357,2016
"Oldham County, Texas",-666666666.0,48,359,2016
"Orange County, Texas",-666666666.0,48,361,2016
"Palo Pinto County, Texas",-666666666.0,48,363,2016
"Panola County, Texas",-666666666.0,48,365,2016
"Parker County, Texas",-666666666.0,48,367,2016
"Parmer County, Texas",-666666666.0,48,369,2016
"Pecos County, Texas",-666666666.0,48,371,2016
"Polk County, Texas",-666666666.0,48,373,2016
"Potter County, Texas",-666666666.0,48,375,2016
"Presidio County, Texas",-666666666.0,48,377,2016
"Rains County, Texas",-666666666.0,48,379,2016
"Randall County, Texas",-666666666.0,48,381,2016
"Reagan County, Texas",-666666666.0,48,383,2016
"Real County, Texas",-666666666.0,48,385,2016
"Red River County, Texas",-666666666.0,48,387,2016
"Reeves County, Texas",-666666666.0,48,389,2016
"Refugio County, Texas",-666666666.0,48,391,2016
"Roberts County, Texas",-666666666.0,48,393,2016
"Robertson County, Texas",-666666666.0,48,395,2016
"Rockwall County, Texas",-666666666.0,48,397,2016
"Runnels County, Texas",-666666666.0,48,399,2016
"Rusk County, Texas",-666666666.0,48,401,2016
"Sabine County, Texas",-666666666.0,48,403,2016
"San Augustine County, Texas",-666666666.0,48,405,2016
"San Jacinto County, Texas",-666666666.0,48,407,2016
"San Patricio County, Texas",-666666666.0,48,409,2016
"San Saba County, Texas",-666666666.0,48,411,2016
"Schleicher County, Texas",-666666666.0,48,413,2016
"Scurry County, Texas",-666666666.0,48,415,2016
"Shackelford County, Texas",-666666666.0,48,417,2016
"Shelby County, Texas",-666666666.0,48,419,2016
"Sherman County, Texas",-666666666.0,48,421,2016
"Smith County, Texas",-666666666.0,48,423,2016
"Somervell County, Texas",-666666666.0,48,425,2016
"Starr County, Texas",-666666666.0,48,427,2016
"Stephens County, Texas",-666666666.0,48,429,2016
"Sterling County, Texas",-666666666.0,48,431,2016
"Stonewall County, Texas",-666666666.0,48,433,2016
"Sutton County, Texas",-666666666.0,48,435,2016
"Swisher County, Texas",-666666666.0,48,437,2016
"Tarrant County, Texas",55625.0,48,439,2016
"Taylor County, Texas",-666666666.0,48,441,2016
"Terrell County, Texas",-666666666.0,48,443,2016
"Terry County, Texas",-666666666.0,48,445,2016
"Throckmorton County, Texas",-666666666.0,48,447,2016
"Titus County, Texas",-666666666.0,48,449,2016
"Tom Green County, Texas",-666666666.0,48,451,2016
"Travis County, Texas",90604.0,48,453,2016
"Trinity County, Texas",-666666666.0,48,455,2016
"Tyler County, Texas",-666666666.0,48,457,2016
"Upshur County, Texas",-666666666.0,48,459,2016
"Upton County, Texas",-666666666.0,48,461,2016
"Uvalde County, Texas",-666666666.0,48,463,2016
"Val Verde County, Texas",-666666666.0,48,465,2016
"Van Zandt County, Texas",-666666666.0,48,467,2016
"Victoria County, Texas",-666666666.0,48,469,2016
"Walker County, Texas",-666666666.0,48,471,2016
"Waller County, Texas",-666666666.0,48,473,2016
"Ward County, Texas",-666666666.0,48,475,2016
"Washington County, Texas",-666666666.0,48,477,2016
"Webb County, Texas",-666666666.0,48,479,2016
"Wharton County, Texas",-666666666.0,48,481,2016
"Wheeler County, Texas",-666666666.0,48,483,2016
"Wichita County, Texas",-666666666.0,48,485,2016
"Wilbarger County, Texas",-666666666.0,48,487,2016
"Willacy County, Texas",-666666666.0,48,489,2016
"Williamson County, Texas",-666666666.0,48,491,2016
"Wilson County, Texas",-666666666.0,48,493,2016
"Winkler County, Texas",-666666666.0,48,495,2016
"Wise County, Texas",-666666666.0,48,497,2016
"Wood County, Texas",-666666666.0,48,499,2016
"Yoakum County, Texas",-666666666.0,48,501,2016
"Young County, Texas",-666666666.0,48,503,2016
"Zapata County, Texas",-666666666.0,48,505,2016
"Zavala County, Texas",-666666666.0,48,507,2016
"Beaver County, Utah",-666666666.0,49,001,2016
"Box Elder County, Utah",-666666666.0,49,003,2016
"Cache County, Utah",-666666666.0,49,005,2016
"Carbon County, Utah",-666666666.0,49,007,2016
"Daggett County, Utah",-666666666.0,49,009,2016
"Davis County, Utah",57636.0,49,011,2016
"Duchesne County, Utah",-666666666.0,49,013,2016
"Emery County, Utah",-666666666.0,49,015,2016
"Garfield County, Utah",-666666666.0,49,017,2016
"Grand County, Utah",-666666666.0,49,019,2016
"Iron County, Utah",-666666666.0,49,021,2016
"Juab County, Utah",-666666666.0,49,023,2016
"Kane County, Utah",-666666666.0,49,025,2016
"Millard County, Utah",-666666666.0,49,027,2016
"Morgan County, Utah",-666666666.0,49,029,2016
"Piute County, Utah",-666666666.0,49,031,2016
"Rich County, Utah",-666666666.0,49,033,2016
"Salt Lake County, Utah",54540.0,49,035,2016
"San Juan County, Utah",-666666666.0,49,037,2016
"Sanpete County, Utah",-666666666.0,49,039,2016
"Sevier County, Utah",-666666666.0,49,041,2016
"Summit County, Utah",-666666666.0,49,043,2016
"Tooele County, Utah",74375.0,49,045,2016
"Uintah County, Utah",-666666666.0,49,047,2016
"Utah County, Utah",62944.0,49,049,2016
"Wasatch County, Utah",-666666666.0,49,051,2016
"Washington County, Utah",53886.0,49,053,2016
"Wayne County, Utah",-666666666.0,49,055,2016
"Weber County, Utah",79327.0,49,057,2016
"Addison County, Vermont",-666666666.0,50,001,2016
"Bennington County, Vermont",-666666666.0,50,003,2016
"Caledonia County, Vermont",-666666666.0,50,005,2016
"Chittenden County, Vermont",-666666666.0,50,007,2016
"Essex County, Vermont",-666666666.0,50,009,2016
"Franklin County, Vermont",-666666666.0,50,011,2016
"Grand Isle County, Vermont",-666666666.0,50,013,2016
"Lamoille County, Vermont",-666666666.0,50,015,2016
"Orange County, Vermont",-666666666.0,50,017,2016
"Orleans County, Vermont",-666666666.0,50,019,2016
"Rutland County, Vermont",-666666666.0,50,021,2016
"Washington County, Vermont",-666666666.0,50,023,2016
"Windham County, Vermont",-666666666.0,50,025,2016
"Windsor County, Vermont",-666666666.0,50,027,2016
"Accomack County, Virginia",-666666666.0,51,001,2016
"Albemarle County, Virginia",-666666666.0,51,003,2016
"Alleghany County, Virginia",-666666666.0,51,005,2016
"Amelia County, Virginia",-666666666.0,51,007,2016
"Amherst County, Virginia",-666666666.0,51,009,2016
"Appomattox County, Virginia",-666666666.0,51,011,2016
"Arlington County, Virginia",120500.0,51,013,2016
"Augusta County, Virginia",-666666666.0,51,015,2016
"Bath County, Virginia",-666666666.0,51,017,2016
"Bedford County, Virginia",-666666666.0,51,019,2016
"Bland County, Virginia",-666666666.0,51,021,2016
"Botetourt County, Virginia",-666666666.0,51,023,2016
"Brunswick County, Virginia",-666666666.0,51,025,2016
"Buchanan County, Virginia",-666666666.0,51,027,2016
"Buckingham County, Virginia",-666666666.0,51,029,2016
"Campbell County, Virginia",-666666666.0,51,031,2016
"Caroline County, Virginia",-666666666.0,51,033,2016
"Carroll County, Virginia",-666666666.0,51,035,2016
"Charles City County, Virginia",-666666666.0,51,036,2016
"Charlotte County, Virginia",-666666666.0,51,037,2016
"Chesterfield County, Virginia",-666666666.0,51,041,2016
"Clarke County, Virginia",-666666666.0,51,043,2016
"Craig County, Virginia",-666666666.0,51,045,2016
"Culpeper County, Virginia",-666666666.0,51,047,2016
"Cumberland County, Virginia",-666666666.0,51,049,2016
"Dickenson County, Virginia",-666666666.0,51,051,2016
"Dinwiddie County, Virginia",-666666666.0,51,053,2016
"Essex County, Virginia",-666666666.0,51,057,2016
"Fairfax County, Virginia",128021.0,51,059,2016
"Fauquier County, Virginia",-666666666.0,51,061,2016
"Floyd County, Virginia",-666666666.0,51,063,2016
"Fluvanna County, Virginia",-666666666.0,51,065,2016
"Franklin County, Virginia",-666666666.0,51,067,2016
"Frederick County, Virginia",-666666666.0,51,069,2016
"Giles County, Virginia",-666666666.0,51,071,2016
"Gloucester County, Virginia",-666666666.0,51,073,2016
"Goochland County, Virginia",-666666666.0,51,075,2016
"Grayson County, Virginia",-666666666.0,51,077,2016
"Greene County, Virginia",-666666666.0,51,079,2016
"Greensville County, Virginia",-666666666.0,51,081,2016
"Halifax County, Virginia",-666666666.0,51,083,2016
"Hanover County, Virginia",-666666666.0,51,085,2016
"Henrico County, Virginia",162604.0,51,087,2016
"Henry County, Virginia",-666666666.0,51,089,2016
"Highland County, Virginia",-666666666.0,51,091,2016
"Isle of Wight County, Virginia",-666666666.0,51,093,2016
"James City County, Virginia",-666666666.0,51,095,2016
"King and Queen County, Virginia",-666666666.0,51,097,2016
"King George County, Virginia",-666666666.0,51,099,2016
"King William County, Virginia",-666666666.0,51,101,2016
"Lancaster County, Virginia",-666666666.0,51,103,2016
"Lee County, Virginia",-666666666.0,51,105,2016
"Loudoun County, Virginia",-666666666.0,51,107,2016
"Louisa County, Virginia",-666666666.0,51,109,2016
"Lunenburg County, Virginia",-666666666.0,51,111,2016
"Madison County, Virginia",-666666666.0,51,113,2016
"Mathews County, Virginia",-666666666.0,51,115,2016
"Mecklenburg County, Virginia",-666666666.0,51,117,2016
"Middlesex County, Virginia",-666666666.0,51,119,2016
"Montgomery County, Virginia",-666666666.0,51,121,2016
"Nelson County, Virginia",-666666666.0,51,125,2016
"New Kent County, Virginia",-666666666.0,51,127,2016
"Northampton County, Virginia",-666666666.0,51,131,2016
"Northumberland County, Virginia",-666666666.0,51,133,2016
"Nottoway County, Virginia",-666666666.0,51,135,2016
"Orange County, Virginia",-666666666.0,51,137,2016
"Page County, Virginia",-666666666.0,51,139,2016
"Patrick County, Virginia",-666666666.0,51,141,2016
"Pittsylvania County, Virginia",-666666666.0,51,143,2016
"Powhatan County, Virginia",-666666666.0,51,145,2016
"Prince Edward County, Virginia",-666666666.0,51,147,2016
"Prince George County, Virginia",-666666666.0,51,149,2016
"Adams County, Washington",-666666666.0,53,001,2016
"Asotin County, Washington",-666666666.0,53,003,2016
"Benton County, Washington",73750.0,53,005,2016
"Chelan County, Washington",-666666666.0,53,007,2016
"Clallam County, Washington",23854.0,53,009,2016
"Clark County, Washington",51583.0,53,011,2016
"Columbia County, Washington",-666666666.0,53,013,2016
"Cowlitz County, Washington",-666666666.0,53,015,2016
