NAME,B19050_001E,state,county,year
"Doña Ana County, New Mexico",4456319800.0,35,13,2018
"Schoharie County, New York",861328600.0,36,95,2018
"Onondaga County, New York",14743639200.0,36,67,2018
"Clinton County, New York",2138245500.0,36,19,2018
"Seneca County, New York",940000400.0,36,99,2018
"Putnam County, New York",4459533500.0,36,79,2018
"Franklin County, New York",1247495300.0,36,33,2018
"Ontario County, New York",3754693100.0,36,69,2018
"Queens County, New York",66491951800.0,36,81,2018
"Steuben County, New York",2744532600.0,36,101,2018
"Hamilton County, New York",74798400.0,36,41,2018
"Washington County, New York",1631826400.0,36,115,2018
"Chautauqua County, New York",3119104800.0,36,13,2018
"Kings County, New York",81688403600.0,36,47,2018
"New York County, New York",115237753900.0,36,61,2018
"Tioga County, New York",1526648400.0,36,107,2018
"Cayuga County, New York",2225555100.0,36,11,2018
"Orleans County, New York",1051279300.0,36,73,2018
"Saratoga County, New York",9448612300.0,36,91,2018
"Rockland County, New York",11947772700.0,36,87,2018
"Columbia County, New York",2132919600.0,36,21,2018
"Lewis County, New York",677909500.0,36,49,2018
"Niagara County, New York",6173285900.0,36,63,2018
"Westchester County, New York",51672657900.0,36,119,2018
"Delaware County, New York",1169833500.0,36,25,2018
"Essex County, New York",1111800100.0,36,31,2018
"Montgomery County, New York",1222339100.0,36,57,2018
"Nassau County, New York",65291314700.0,36,59,2018
"Richmond County, New York",16422563300.0,36,85,2018
"Schuyler County, New York",462260700.0,36,97,2018
"Tompkins County, New York",3156156100.0,36,109,2018
"Chenango County, New York",1298939600.0,36,17,2018
"Cortland County, New York",1263071700.0,36,23,2018
"Jefferson County, New York",2823966200.0,36,45,2018
"Oneida County, New York",6369258700.0,36,65,2018
"Suffolk County, New York",60075767200.0,36,103,2018
"Wyoming County, New York",1087664600.0,36,121,2018
"Chemung County, New York",2369596600.0,36,15,2018
"Oswego County, New York",3154974700.0,36,75,2018
"Otsego County, New York",1620442200.0,36,77,2018
"Wayne County, New York",2587936100.0,36,117,2018
"Albany County, New York",10940935200.0,36,1,2018
"Broome County, New York",5276381500.0,36,7,2018
"Erie County, New York",29202267200.0,36,29,2018
"Madison County, New York",1951672600.0,36,53,2018
"Sullivan County, New York",2091646600.0,36,105,2018
"Mitchell County, North Carolina",341637400.0,37,121,2018
"Genesee County, New York",1685825100.0,36,37,2018
"Orange County, New York",12231749700.0,36,71,2018
"Greene County, North Carolina",369841900.0,37,79,2018
"Chowan County, North Carolina",329047500.0,37,41,2018
"Caldwell County, North Carolina",1822650900.0,37,27,2018
"Catawba County, North Carolina",4153029400.0,37,35,2018
"Craven County, North Carolina",2762794800.0,37,49,2018
"Edgecombe County, North Carolina",1052297800.0,37,65,2018
"Harnett County, North Carolina",2847360500.0,37,85,2018
"Henderson County, North Carolina",3321649200.0,37,89,2018
"Hyde County, North Carolina",,37,95,2018
"Mecklenburg County, North Carolina",37913630700.0,37,119,2018
"Northampton County, North Carolina",410922800.0,37,131,2018
"Rowan County, North Carolina",3361412700.0,37,159,2018
"Vance County, North Carolina",967008300.0,37,181,2018
"Currituck County, North Carolina",785544500.0,37,53,2018
"Union County, North Carolina",7652487900.0,37,179,2018
"Forsyth County, North Carolina",10823382500.0,37,67,2018
"Nash County, North Carolina",2470445600.0,37,127,2018
"Bladen County, North Carolina",682017800.0,37,17,2018
"Dare County, North Carolina",1194824400.0,37,55,2018
"Warren County, North Carolina",411919000.0,37,185,2018
"Wilson County, North Carolina",1919600100.0,37,195,2018
"Bertie County, North Carolina",390005400.0,37,15,2018
"Gates County, North Carolina",,37,73,2018
"Graham County, North Carolina",149794300.0,37,75,2018
"Martin County, North Carolina",524566600.0,37,117,2018
"Madison County, North Carolina",520555700.0,37,115,2018
"Pamlico County, North Carolina",336328000.0,37,137,2018
"Perquimans County, North Carolina",,37,143,2018
"Polk County, North Carolina",608873300.0,37,149,2018
"Randolph County, North Carolina",3380570900.0,37,151,2018
"Rockingham County, North Carolina",2092071200.0,37,157,2018
"Stokes County, North Carolina",1124109400.0,37,169,2018
"Washington County, North Carolina",225617500.0,37,187,2018
"Camden County, North Carolina",,37,29,2018
"Clay County, North Carolina",287885300.0,37,43,2018
"Cumberland County, North Carolina",7483581700.0,37,51,2018
"Gaston County, North Carolina",5414494100.0,37,71,2018
"Guilford County, North Carolina",14968184000.0,37,81,2018
"Jackson County, North Carolina",966030900.0,37,99,2018
"Moore County, North Carolina",3079624600.0,37,125,2018
"Robeson County, North Carolina",2205598000.0,37,155,2018
"Stanly County, North Carolina",1466321600.0,37,167,2018
"Wake County, North Carolina",39904816300.0,37,183,2018
"Yancey County, North Carolina",397165100.0,37,199,2018
"Chatham County, North Carolina",2660941500.0,37,37,2018
"McDowell County, North Carolina",1000176400.0,37,111,2018
"Johnston County, North Carolina",4759559000.0,37,101,2018
"Jones County, North Carolina",206197700.0,37,103,2018
"Person County, North Carolina",980580500.0,37,145,2018
"Brunswick County, North Carolina",3818544900.0,37,19,2018
"Ashe County, North Carolina",640275500.0,37,9,2018
"Beaufort County, North Carolina",1189852900.0,37,13,2018
"Lenoir County, North Carolina",1243289400.0,37,107,2018
"Rutherford County, North Carolina",1424696800.0,37,161,2018
"Lincoln County, North Carolina",2338570400.0,37,109,2018
"Onslow County, North Carolina",3912631300.0,37,133,2018
"Orange County, North Carolina",5664427700.0,37,135,2018
"Sampson County, North Carolina",1328722800.0,37,163,2018
"Yadkin County, North Carolina",864338600.0,37,197,2018
"Avery County, North Carolina",361795800.0,37,11,2018
"Burke County, North Carolina",2021026200.0,37,23,2018
"Caswell County, North Carolina",512926500.0,37,33,2018
"Davie County, North Carolina",1217660000.0,37,59,2018
"Duplin County, North Carolina",1103226300.0,37,61,2018
"Durham County, North Carolina",10194981300.0,37,63,2018
"Lee County, North Carolina",1384158300.0,37,105,2018
"New Hanover County, North Carolina",7073150500.0,37,129,2018
"Wayne County, North Carolina",2893059300.0,37,191,2018
"Scotland County, North Carolina",611252500.0,37,165,2018
"Halifax County, North Carolina",1065999500.0,37,83,2018
"Alamance County, North Carolina",4112555400.0,37,1,2018
"Burke County, North Dakota",78110900.0,38,13,2018
"Mountrail County, North Dakota",321401500.0,38,61,2018
"Williams County, North Dakota",1534482200.0,38,105,2018
"Billings County, North Dakota",43359900.0,38,7,2018
"Kidder County, North Dakota",79888400.0,38,43,2018
"Cavalier County, North Dakota",168723200.0,38,19,2018
"Grant County, North Dakota",86412600.0,38,37,2018
"Pembina County, North Dakota",260018900.0,38,67,2018
"Steele County, North Dakota",77638800.0,38,91,2018
"Hettinger County, North Dakota",83027600.0,38,41,2018
"LaMoure County, North Dakota",149454600.0,38,45,2018
"Morton County, North Dakota",1237922800.0,38,59,2018
"Cass County, North Dakota",6382090500.0,38,17,2018
"Dunn County, North Dakota",188515600.0,38,25,2018
"Emmons County, North Dakota",100542200.0,38,29,2018
"McIntosh County, North Dakota",87892700.0,38,51,2018
"Nelson County, North Dakota",98154600.0,38,63,2018
"Richland County, North Dakota",500251900.0,38,77,2018
"Rolette County, North Dakota",266081100.0,38,79,2018
"Walsh County, North Dakota",341705000.0,38,99,2018
"Adams County, North Dakota",77868700.0,38,1,2018
"Bottineau County, North Dakota",242397000.0,38,9,2018
"Barnes County, North Dakota",373773700.0,38,3,2018
"Eddy County, North Dakota",79316500.0,38,27,2018
"Grand Forks County, North Dakota",2179659600.0,38,35,2018
"McKenzie County, North Dakota",426347700.0,38,53,2018
"Mercer County, North Dakota",329497900.0,38,57,2018
"McLean County, North Dakota",343363900.0,38,55,2018
"Pierce County, North Dakota",115340500.0,38,69,2018
"Ransom County, North Dakota",188378000.0,38,73,2018
"Sioux County, North Dakota",66268400.0,38,85,2018
"Bowman County, North Dakota",115448800.0,38,11,2018
"Golden Valley County, North Dakota",61263200.0,38,33,2018
"Logan County, North Dakota",65169500.0,38,47,2018
"Towner County, North Dakota",79351600.0,38,95,2018
"Stutsman County, North Dakota",661201500.0,38,93,2018
"Divide County, North Dakota",106847900.0,38,23,2018
"Foster County, North Dakota",108407700.0,38,31,2018
"Sargent County, North Dakota",147045000.0,38,81,2018
"Slope County, North Dakota",25983500.0,38,87,2018
"Stark County, North Dakota",1147064400.0,38,89,2018
"Gallia County, Ohio",655215100.0,39,53,2018
"Huron County, Ohio",1467082800.0,39,77,2018
"Athens County, Ohio",1255395200.0,39,9,2018
"Adams County, Ohio",585507900.0,39,1,2018
"Medina County, Ohio",6238528700.0,39,103,2018
"Union County, Ohio",1910425800.0,39,159,2018
"Champaign County, Ohio",1013135200.0,39,21,2018
"Paulding County, Ohio",490047100.0,39,125,2018
"Greene County, Ohio",5640474900.0,39,57,2018
"Franklin County, Ohio",40264808700.0,39,49,2018
"Marion County, Ohio",1451403100.0,39,101,2018
"Morgan County, Ohio",325079000.0,39,115,2018
"Wayne County, Ohio",3058373800.0,39,169,2018
"Wyandot County, Ohio",594200100.0,39,175,2018
"Butler County, Ohio",11357284600.0,39,17,2018
"Harrison County, Ohio",365038600.0,39,67,2018
"Knox County, Ohio",1537737100.0,39,83,2018
"Richland County, Ohio",2922502500.0,39,139,2018
"Vinton County, Ohio",265248100.0,39,163,2018
"Hancock County, Ohio",2329484300.0,39,63,2018
"Fairfield County, Ohio",4631392000.0,39,45,2018
"Defiance County, Ohio",1076509600.0,39,39,2018
"Henry County, Ohio",772306700.0,39,69,2018
"Jefferson County, Ohio",1668395300.0,39,81,2018
"Putnam County, Ohio",1022201500.0,39,137,2018
"Clinton County, Ohio",1107736200.0,39,27,2018
"Fayette County, Ohio",711631100.0,39,47,2018
"Pickaway County, Ohio",1457105800.0,39,129,2018
"Logan County, Ohio",1261172100.0,39,91,2018
"Summit County, Ohio",17010870700.0,39,153,2018
"Sandusky County, Ohio",1500130400.0,39,143,2018
"Shelby County, Ohio",1396320400.0,39,149,2018
"Cottonwood County, Minnesota",310703500.0,27,33,2018
"Scott County, Minnesota",5587938700.0,27,139,2018
"Dodge County, Minnesota",660596300.0,27,39,2018
"Wabasha County, Minnesota",712208300.0,27,157,2018
"Pipestone County, Minnesota",273612100.0,27,117,2018
"Crow Wing County, Minnesota",1938324400.0,27,35,2018
"Norman County, Minnesota",182932600.0,27,107,2018
"Wright County, Minnesota",4501882000.0,27,171,2018
"Nicollet County, Minnesota",1029979600.0,27,103,2018
"Douglas County, Minnesota",1305351200.0,27,41,2018
"Grant County, Minnesota",188375100.0,27,51,2018
"Kittson County, Minnesota",130401500.0,27,69,2018
"Le Sueur County, Minnesota",885994100.0,27,79,2018
"Mahnomen County, Minnesota",112268100.0,27,87,2018
"Chisago County, Minnesota",1825685500.0,27,25,2018
"Redwood County, Minnesota",418346600.0,27,127,2018
"Yellow Medicine County, Minnesota",290327300.0,27,173,2018
"Todd County, Minnesota",629967000.0,27,153,2018
"Beltrami County, Minnesota",1102931000.0,27,7,2018
"Blue Earth County, Minnesota",1879637200.0,27,13,2018
"Houston County, Minnesota",589488300.0,27,55,2018
"Lac qui Parle County, Minnesota",216357900.0,27,73,2018
"Lake of the Woods County, Minnesota",93715000.0,27,77,2018
"Otter Tail County, Minnesota",1745547500.0,27,111,2018
"Waseca County, Minnesota",514917400.0,27,161,2018
"St. Louis County, Minnesota",5966691400.0,27,137,2018
"Anoka County, Minnesota",12092768700.0,27,3,2018
"Stearns County, Minnesota",4520636700.0,27,145,2018
"Lincoln County, Minnesota",159703500.0,27,81,2018
"Marshall County, Minnesota",277858400.0,27,89,2018
"Mille Lacs County, Minnesota",671300100.0,27,95,2018
"Washington County, Minnesota",10909709800.0,27,163,2018
"Carlton County, Minnesota",980771600.0,27,17,2018
"Kanabec County, Minnesota",427233700.0,27,65,2018
"Koochiching County, Minnesota",353430700.0,27,71,2018
"Red Lake County, Minnesota",118258900.0,27,125,2018
"Morrison County, Minnesota",941215500.0,27,97,2018
"Rice County, Minnesota",1879254400.0,27,131,2018
"Steele County, Minnesota",1103184400.0,27,147,2018
"Aitkin County, Minnesota",449136900.0,27,1,2018
"Faribault County, Minnesota",406246900.0,27,43,2018
